Step,Time (s),Particle Count,Err,M0 (m-3),Err,Equiv. Sphere Diameter (m),Err,Collision Diameter (m),Err,Mobility Diameter (m),Err,Surface Area (m2/m3),Err,Avg. Surface Area (m2),Err,Fv (-),Err,Avg. Volume (m3),Err,Mass (kg/m3),Err,Avg. Mass (kg),Err,Mass2 (kg2/m6),Err,Mass3 (kg3/m9),Err,Avg num coags (-),Err,Max num coags (-),Err,aluminum,Err,Avg. aluminum,Err
72,7.19999999999999e-05,1,0,15801885464523.4,0,7.32219139855733e-06,0,7.32219139855733e-06,0,7.32219139855733e-06,0,2661.58865195303,0,1.68434878099105e-10,0,0.00324811256009526,0,2.05552215106706e-16,0,7.72076355534642,0,4.88597615308641e-13,0,3.77234666150413e-12,0,1.84315958292843e-24,0,0,0,0,0,1.72205677249484e+20,0,10897793028313,0
73,7.29999999999999e-05,1,0,15788669335127.8,0,7.19873378819441e-06,0,7.19873378819441e-06,0,7.19873378819441e-06,0,2570.44093585444,0,1.62802886126415e-10,0,0.00308398886041082,0,1.9532924497629e-16,0,7.33064152119652,0,4.64297615308641e-13,0,3.40359937697405e-12,0,1.58028307419503e-24,0,0,0,0,0,1.63504306119654e+20,0,10355800267213,0
74,7.39999999999999e-05,1,0,15806301725148.9,0,7.05639686971983e-06,0,7.05639686971983e-06,0,7.05639686971983e-06,0,2472.55600744507,0,1.56428496079577e-10,0,0.00290789148138682,0,1.83970389275827e-16,0,6.91205805125647,0,4.37297615308641e-13,0,3.02262650268934e-12,0,1.32178736159475e-24,0,0,0,0,0,1.54168124612509e+20,0,9753586088213,0
75,7.49999999999999e-05,1,0,15658558850117.6,0,6.90807365934146e-06,0,6.90807365934146e-06,0,6.90807365934146e-06,0,2347.55394595203,0,1.49921456273379e-10,0,0.00270284785669889,0,1.72611533575364e-16,0,6.42466935537327,0,4.10297615308641e-13,0,2.63602651565615e-12,0,1.08155539326407e-24,0,0,0,0,0,1.43297295599725e+20,0,9151371909213,0
76,7.59999999999999e-05,1,0,15462143723648.9,0,6.80033050336229e-06,0,6.80033050336229e-06,0,6.80033050336229e-06,0,2246.36135557625,0,1.45281365619471e-10,0,0.002546001758938,0,1.6466033458504e-16,0,6.05184618099563,0,3.91397615308641e-13,0,2.3686781634564e-12,0,9.27094984610485e-25,0,0,0,0,0,1.34981762197132e+20,0,8729821983913,0
77,7.69999999999999e-05,1,0,15276477469801,0,6.68906055274245e-06,0,6.68906055274245e-06,0,6.68906055274245e-06,0,2147.35254575675,0,1.40565948531113e-10,0,0.00239396357922467,0,1.56709135594716e-16,0,5.69045142781704,0,3.72497615308641e-13,0,2.1196795868915e-12,0,7.89575591335488e-25,0,0,0,0,0,1.26921130916378e+20,0,8308272058613,0
78,7.79999999999999e-05,1,0,15100964244536.2,0,6.57396020558377e-06,0,6.57396020558377e-06,0,6.57396020558377e-06,0,2050.25884235722,0,1.35770061378633e-10,0,0.00224638828175391,0,1.48757936604392e-16,0,5.33966494572904,0,3.53597615308641e-13,0,1.88809279135693e-12,0,6.67625108505246e-25,0,0,0,0,0,1.19097108941752e+20,0,7886722133313,0
79,7.89999999999999e-05,1,0,14977149590981.2,0,6.48920992603681e-06,0,6.48920992603681e-06,0,6.48920992603681e-06,0,1981.35679143151,0,1.32291981154052e-10,0,0.00214290822886558,0,1.43078508754161e-16,0,5.09369286001349,0,3.40097615308641e-13,0,1.73235279480524e-12,0,5.89169054386521e-25,0,0,0,0,0,1.13610891250785e+20,0,7585615043813,0
80,7.99999999999999e-05,1,0,14839986477850.5,0,6.38449490809479e-06,0,6.38449490809479e-06,0,6.38449490809479e-06,0,1900.36256963504,0,1.28056893614522e-10,0,0.00202214397618353,0,1.36263195333883e-16,0,4.80663623138824,0,3.23897615308641e-13,0,1.55685801300276e-12,0,5.04262597785744e-25,0,0,0,0,0,1.07208314512486e+20,0,7224286536413,0
81,8.09999999999999e-05,1,0,14709896230485.9,0,6.2762274126968e-06,0,6.2762274126968e-06,0,6.2762274126968e-06,0,1820.35807477318,0,1.23750572148873e-10,0,0.00190416491020533,0,1.29447881913606e-16,0,4.52619999155807,0,3.07697615308641e-13,0,1.39270094381241e-12,0,4.28530759249171e-25,0,0,0,0,0,1.00953400440961e+20,0,6862958029013,0
82,8.19999999999999e-05,1,0,14642853506857.4,0,6.22066401529226e-06,0,6.22066401529226e-06,0,6.22066401529226e-06,0,1780.11918499515,0,1.21569145259939e-10,0,0.00184558855362568,0,1.26040225203467e-16,0,4.38696399196823,0,2.99597615308641e-13,0,1.31432395043856e-12,0,3.93768321294424e-25,0,0,0,0,0,9.7847848841693e+19,0,6682293775313,0
83,8.29999999999999e-05,1,0,14507531239066.7,0,6.08700327423807e-06,0,6.08700327423807e-06,0,6.08700327423807e-06,0,1688.69204612845,0,1.16401062200096e-10,0,0.00171318023677814,0,1.18089026213143e-16,0,4.07222942282165,0,2.80697615308641e-13,0,1.14306508797572e-12,0,3.20855644337346e-25,0,0,0,0,0,9.08279369838585e+19,0,6260743850013,0
84,8.39999999999999e-05,1,0,14346274172409.5,0,5.90602509464359e-06,0,5.90602509464359e-06,0,5.90602509464359e-06,0,1572.09785445321,0,1.0958230935504e-10,0,0.0015474760144593,0,1.07866056082727e-16,0,3.67835048636975,0,2.56397615308641e-13,0,9.43120292974584e-13,0,2.4181379406787e-25,0,0,0,0,0,8.20427710453115e+19,0,5718751088913,0
85,8.49999999999999e-05,1,0,14273695824533.9,0,5.82190805653455e-06,0,5.82190805653455e-06,0,5.82190805653455e-06,0,1519.90693041165,0,1.06483068512586e-10,0,0.00147479413384368,0,1.03322513802541e-16,0,3.50558565614643,0,2.45597615308641e-13,0,8.6096347740974e-13,0,2.11450576919667e-25,0,0,0,0,0,7.81893847344592e+19,0,5477865417313,0
86,8.59999999999999e-05,1,0,14206117852204.7,0,5.73528742773898e-06,0,5.73528742773898e-06,0,5.73528742773898e-06,0,1468.03246982478,0,1.03338046685073e-10,0,0.00140326571076616,0,9.87789715223563e-17,0,3.33556259449117,0,2.34797615308641e-13,0,7.8318214289923e-13,0,1.8388929950505e-25,0,0,0,0,0,7.43971514572078e+19,0,5236979745713,0
87,8.69999999999999e-05,1,0,14171375551407.6,0,5.69097826201425e-06,0,5.69097826201425e-06,0,5.69097826201425e-06,0,1441.90196420784,0,1.01747495080999e-10,0,0.00136763978003201,0,9.65072003822637e-17,0,3.25087975713608,0,2.29397615308641e-13,0,7.45744063942151e-13,0,1.71071909898904e-25,0,0,0,0,0,7.25083660730158e+19,0,5116536909913,0
88,8.79999999999998e-05,1,0,14138404262192.7,0,5.64596816848261e-06,0,5.64596816848261e-06,0,5.64596816848261e-06,0,1415.88218917777,0,1.00144412546185e-10,0,0.00133233859444707,0,9.42354292421712e-17,0,3.16696883900069,0,2.23997615308641e-13,0,7.0939346769293e-13,0,1.58902445078744e-25,0,0,0,0,0,7.0636797751755e+19,0,4996094074113,0
89,8.89999999999998e-05,1,0,14035595392946.9,0,5.48248556692735e-06,0,5.48248556692735e-06,0,5.48248556692735e-06,0,1325.3656389097,0,9.44288861144941e-11,0,0.0012110505446068,0,8.62842302518472e-17,0,2.87866714453035,0,2.05097615308641e-13,0,5.90407766610511e-13,0,1.21091224991516e-25,0,0,0,0,0,6.42064507799119e+19,0,4574544148813,0
90,8.99999999999998e-05,1,0,14032050415447.8,0,5.48248556692735e-06,0,5.48248556692735e-06,0,5.48248556692735e-06,0,1325.03089063316,0,9.44288861144941e-11,0,0.00121074466895203,0,8.62842302518472e-17,0,2.87794007809897,0,2.05097615308641e-13,0,5.90258647019263e-13,0,1.21060640918956e-25,0,0,0,0,0,6.41902341238358e+19,0,4574544148813,0
91,9.09999999999998e-05,1,0,13989639229909.5,0,5.40934004264502e-06,0,5.40934004264502e-06,0,5.40934004264502e-06,0,1286.01179997618,0,9.19260160209654e-11,0,0.00115941336445956,0,8.28765735417084e-17,0,2.75592556732038,0,1.96997615308641e-13,0,5.42910764730228e-13,0,1.06952125977245e-25,0,0,0,0,0,6.14687945521833e+19,0,4393879895113,0
92,9.19999999999998e-05,1,0,13921779483507.8,0,5.28283972186101e-06,0,5.28283972186101e-06,0,5.28283972186101e-06,0,1220.61721965901,0,8.76768103607011e-11,0,0.00107472163907297,0,7.7197145691477e-17,0,2.55461333607644,0,1.83497615308641e-13,0,4.68765455205678e-13,0,8.60173431693115e-26,0,0,0,0,0,5.69786804758417e+19,0,4092772805613,0
93,9.29999999999998e-05,1,0,13919459041357,0,5.28283972186101e-06,0,5.28283972186101e-06,0,5.28283972186101e-06,0,1220.41377069261,0,8.76768103607011e-11,0,0.00107454250756219,0,7.7197145691477e-17,0,2.55418754047532,0,1.83497615308641e-13,0,4.68687322728264e-13,0,8.60030060460277e-26,0,0,0,0,0,5.69691834333101e+19,0,4092772805613,0
94,9.39999999999998e-05,1,0,13844333890313.1,0,5.12256183681072e-06,0,5.12256183681072e-06,0,5.12256183681072e-06,0,1141.29090633566,0,8.24374011330531e-11,0,0.000974389585774495,0,7.03818322711994e-17,0,2.31612404538597,0,1.67297615308641e-13,0,3.87482029552076e-13,0,6.48248195190146e-26,0,0,0,0,0,5.16593607575657e+19,0,3731444298213,0
95,9.49999999999998e-05,1,0,13794140795539.8,0,5.00987089343569e-06,0,5.00987089343569e-06,0,5.00987089343569e-06,0,1087.67111509887,0,7.88502257023906e-11,0,0.000908182641873631,0,6.58382899910143e-17,0,2.15875013973362,0,1.56497615308641e-13,0,3.37839248915507e-13,0,5.28710368129392e-26,0,0,0,0,0,4.81492571505858e+19,0,3490558626613,0
96,9.59999999999998e-05,1,0,13747003318096.7,0,4.89186849467025e-06,0,4.89186849467025e-06,0,4.89186849467025e-06,0,1033.49280489211,0,7.51794977405448e-11,0,0.000842619100162667,0,6.12947477108292e-17,0,2.00290560108666,0,1.45697615308641e-13,0,2.91818569766646e-13,0,4.25172697177786e-26,0,0,0,0,0,4.46732648952927e+19,0,3249672955013,0
97,9.69999999999998e-05,1,0,13681356368461.1,0,4.70339242911587e-06,0,4.70339242911587e-06,0,4.70339242911587e-06,0,950.82689940503,0,6.94979995987037e-11,0,0.000745352555281193,0,5.44794342905515e-17,0,1.7717030239034,0,1.29497615308641e-13,0,2.29431316630598e-13,0,2.97108083807841e-26,0,0,0,0,0,3.95164697026593e+19,0,2888344447613,0
98,9.79999999999998e-05,1,0,13679896826309.9,0,4.70339242911587e-06,0,4.70339242911587e-06,0,4.70339242911587e-06,0,950.725464145193,0,6.94979995987037e-11,0,0.000745273040250473,0,5.44794342905515e-17,0,1.77151401667537,0,1.29497615308641e-13,0,2.29406840645293e-13,0,2.97076387990548e-26,0,0,0,0,0,3.95122540421909e+19,0,2888344447613,0
99,9.89999999999998e-05,1,0,13620342806164.9,0,4.49846364161549e-06,0,4.49846364161549e-06,0,4.49846364161549e-06,0,865.897210193097,0,6.3573819140673e-11,0,0.00064920166580761,0,4.76641208702738e-17,0,1.54315235962469,0,1.13297615308641e-13,0,1.74835482403379e-13,0,1.98084432276387e-26,0,0,0,0,0,3.44188233823442e+19,0,2527015940213,0
100,9.99999999999998e-05,1,0,13609393432855.4,0,4.46244160402611e-06,0,4.46244160402611e-06,0,4.46244160402611e-06,0,851.400172447551,0,6.25597442419531e-11,0,0.000633221059937268,0,4.65282353002275e-17,0,1.50516645947089,0,1.10597615308641e-13,0,1.6646782106003e-13,0,1.84109440348649e-26,0,0,0,0,0,3.35715771721703e+19,0,2466794522313,0
101,0.000101,1,0,13600316184739.7,0,4.42582842428875e-06,0,4.42582842428875e-06,0,4.42582842428875e-06,0,836.927860104965,0,6.15373825679175e-11,0,0.000617350308698748,0,4.53923497301813e-17,0,1.46744168377692,0,1.07897615308641e-13,0,1.58333458284027e-13,0,1.70838025724167e-26,0,0,0,0,0,3.27301551417073e+19,0,2406573104413,0
102,0.000102,1,0,13591301953847.4,0,4.38859923613434e-06,0,4.38859923613434e-06,0,4.38859923613434e-06,0,822.361519317299,0,6.05064564167459e-11,0,0.000601502967810018,0,4.4256464160135e-17,0,1.42977255448441,0,1.05197615308641e-13,0,1.50408663165504e-13,0,1.58226326867716e-26,0,0,0,0,0,3.18899742613172e+19,0,2346351686513,0
103,0.000103,1,0,13591754872381.5,0,4.38859923613434e-06,0,4.38859923613434e-06,0,4.38859923613434e-06,0,822.388923812843,0,6.05064564167459e-11,0,0.000601523012382891,0,4.4256464160135e-17,0,1.42982020043413,0,1.05197615308641e-13,0,1.50413675405794e-13,0,1.58231599624974e-26,0,0,0,0,0,3.18910369674835e+19,0,2346351686513,0
104,0.000104,1,0,13592546037229.1,0,4.38859923613434e-06,0,4.38859923613434e-06,0,4.38859923613434e-06,0,822.436794394215,0,6.05064564167459e-11,0,0.000601558026541615,0,4.4256464160135e-17,0,1.42990342908942,0,1.05197615308641e-13,0,1.50422430861855e-13,0,1.58240810155961e-26,0,0,0,0,0,3.18928933184581e+19,0,2346351686513,0
105,0.000105,1,0,13593352408568.8,0,4.38859923613434e-06,0,4.38859923613434e-06,0,4.38859923613434e-06,0,822.485585066537,0,6.05064564167459e-11,0,0.00060159371368591,0,4.4256464160135e-17,0,1.42998825743141,0,1.05197615308641e-13,0,1.50431354601143e-13,0,1.58250197716888e-26,0,0,0,0,0,3.1894785349211e+19,0,2346351686513,0
106,0.000106,1,0,13584895877478.9,0,4.35072745624179e-06,0,4.35072745624179e-06,0,4.35072745624179e-06,0,807.848538868996,0,5.94666713793699e-11,0,0.000585788570323002,0,4.31205785900887e-17,0,1.39241943165778,0,1.02497615308641e-13,0,1.42719671254335e-13,0,1.46284259612025e-26,0,0,0,0,0,3.10568416614605e+19,0,2286130268613,0
107,0.000107,1,0,13558291923792.2,0,4.23296130956785e-06,0,4.23296130956785e-06,0,4.23296130956785e-06,0,763.208943673881,0,5.62909360532793e-11,0,0.000538439387995116,0,3.97129218799499e-17,0,1.27987042526439,0,9.43976153086409e-14,0,1.20816716049015e-13,0,1.14048098844482e-26,0,0,0,0,0,2.85465228658139e+19,0,2105466014913,0
108,0.000108,1,0,13540507738131.4,0,4.15065606147845e-06,0,4.15065606147845e-06,0,4.15065606147845e-06,0,732.855442884986,0,5.41231877753885e-11,0,0.000506972191317582,0,3.74411507398573e-17,0,1.20507289876189,0,8.89976153086409e-14,0,1.0724861426288e-13,0,9.54487091455258e-27,0,0,0,0,0,2.68782217171497e+19,0,1985023179113,0
109,0.000109,1,0,13507350241234.4,0,3.97546981561698e-06,0,3.97546981561698e-06,0,3.97546981561698e-06,0,670.651583777931,0,4.96508620714229e-11,0,0.000444359519563789,0,3.28976084596722e-17,0,1.05624257800313,0,7.81976153086409e-14,0,8.25956507872956e-14,0,6.45878292643178e-27,0,0,0,0,0,2.35586761828517e+19,0,1744137507513,0
110,0.00011,1,0,13490965296894.4,0,3.8817688869939e-06,0,3.8817688869939e-06,0,3.8817688869939e-06,0,638.634310738807,0,4.73379255438319e-11,0,0.000413172108466783,0,3.06258373195797e-17,0,0.982110101825543,0,7.27976153086409e-14,0,7.1495273383426e-14,0,5.20468540815276e-27,0,0,0,0,0,2.19052084688324e+19,0,1623694671713,0
111,0.000111,1,0,13483513689455,0,3.83317256878541e-06,0,3.83317256878541e-06,0,3.83317256878541e-06,0,622.400160857172,0,4.61600866949044e-11,0,0.0003976281681162,0,2.94899517495334e-17,0,0.945162155612208,0,7.00976153086409e-14,0,6.62536131883903e-14,0,4.64422029008728e-27,0,0,0,0,0,2.10811130208843e+19,0,1563473253813,0
112,0.000112,1,0,13476555336147.3,0,3.78331178887885e-06,0,3.78331178887885e-06,0,3.78331178887885e-06,0,606.000578787481,0,4.49670233729567e-11,0,0.000382115141872641,0,2.83540661794871e-17,0,0.908287692231269,0,6.73976153086409e-14,0,6.12164244705762e-14,0,4.12584102703837e-27,0,0,0,0,0,2.02586565508466e+19,0,1503251835913,0
113,0.000113,1,0,13462209241215.5,0,3.67944474122237e-06,0,3.67944474122237e-06,0,3.67944474122237e-06,0,572.572887042192,0,4.25318665594068e-11,0,0.000351125313311447,0,2.60822950393946e-17,0,0.83462486974131,0,6.19976153086409e-14,0,5.17447516012462e-14,0,3.20805120401524e-27,0,0,0,0,0,1.86156641001572e+19,0,1382809000113,0
114,0.000114,1,0,13448132016770.2,0,3.56935710922788e-06,0,3.56935710922788e-06,0,3.56935710922788e-06,0,538.259666383117,0,4.00248648445666e-11,0,0.000320207068786276,0,2.3810523899302e-17,0,0.761132202504979,0,5.65976153086409e-14,0,4.30782675963954e-14,0,2.43812721758347e-27,0,0,0,0,0,1.69764668311851e+19,0,1262366164313,0
115,0.000115,1,0,13441372603828.9,0,3.51167088034755e-06,0,3.51167088034755e-06,0,3.51167088034755e-06,0,520.74020001598,0,3.87415939848019e-11,0,0.000304778262440587,0,2.26746383292557e-17,0,0.724457929821275,0,5.38976153086409e-14,0,3.90465548088015e-14,0,2.10451619021254e-27,0,0,0,0,0,1.61584754602726e+19,0,1202144746413,0
116,0.000116,1,0,13421564394515,0,3.32612253002803e-06,0,3.32612253002803e-06,0,3.32612253002803e-06,0,466.476210263724,0,3.47557256778769e-11,0,0.000258593034488915,0,1.92669816191169e-17,0,0.61467564298015,0,4.57976153086409e-14,0,2.81506786367964e-14,0,1.28923395088518e-27,0,0,0,0,0,1.37098662106885e+19,0,1021480492713,0
117,0.000117,1,0,13415158798211.2,0,3.25943032907212e-06,0,3.25943032907212e-06,0,3.25943032907212e-06,0,447.743299439564,0,3.33759224303232e-11,0,0.000243231532683902,0,1.81310960490706e-17,0,0.578161353189635,0,4.30976153086409e-14,0,2.49173755860901e-14,0,1.07387946751023e-27,0,0,0,0,0,1.2895443134838e+19,0,961259074813,0
118,0.000118,1,0,13396916172706.3,0,3.0409091077366e-06,0,3.0409091077366e-06,0,3.0409091077366e-06,0,389.189926958286,0,2.90507100246837e-11,0,0.000197248682597595,0,1.47234393389318e-17,0,0.468860118534484,0,3.49976153086409e-14,0,1.64089860620336e-14,0,5.74275381803903e-28,0,0,0,0,0,1.04575633832995e+19,0,780594821113,0
119,0.000119,1,0,13391158400996.2,0,2.96060708349179e-06,0,2.96060708349179e-06,0,2.96060708349179e-06,0,368.747910194732,0,2.7536670029032e-11,0,0.000181953084801199,0,1.35875537688855e-17,0,0.432502482572449,0,3.22976153086409e-14,0,1.39687988021571e-14,0,4.51158890035874e-28,0,0,0,0,0,9.64663435028997e+18,0,720373403213,0
120,0.00012,1,0,13392048705452.3,0,2.96060708349179e-06,0,2.96060708349179e-06,0,2.96060708349179e-06,0,368.772426214766,0,2.7536670029032e-11,0,0.000181965181860867,0,1.35875537688855e-17,0,0.432531237283281,0,3.22976153086409e-14,0,1.39697275107459e-14,0,4.51188885108608e-28,0,0,0,0,0,9.64727570194094e+18,0,720373403213,0
121,0.000121,1,0,13387387508053.7,0,2.87569525990369e-06,0,2.87569525990369e-06,0,2.87569525990369e-06,0,347.801483717264,0,2.59797875805143e-11,0,0.00016669530729957,0,1.24516681988392e-17,0,0.396234745451077,0,2.95976153086409e-14,0,1.17276035677782e-14,0,3.47109098891344e-28,0,0,0,0,0,8.83771044159608e+18,0,660151985313,0
122,0.000122,1,0,13376866216921.3,0,2.68894225963382e-06,0,2.68894225963382e-06,0,2.68894225963382e-06,0,303.855575413322,0,2.27150044327239e-11,0,0.000136175121056885,0,1.01798970587467e-17,0,0.323688262752216,0,2.41976153086409e-14,0,7.8324840620004e-15,0,1.89527436243347e-28,0,0,0,0,0,7.21961708908378e+18,0,539709149513,0
123,0.000123,1,0,13377614346236.2,0,2.68894225963382e-06,0,2.68894225963382e-06,0,2.68894225963382e-06,0,303.872569174026,0,2.27150044327239e-11,0,0.000136182736936297,0,1.01798970587467e-17,0,0.323706365697579,0,2.41976153086409e-14,0,7.83292211010823e-15,0,1.89538035962947e-28,0,0,0,0,0,7.22002086132004e+18,0,539709149513,0
124,0.000124,1,0,13378991190425.7,0,2.68894225963382e-06,0,2.68894225963382e-06,0,2.68894225963382e-06,0,303.903844195893,0,2.27150044327239e-11,0,0.000136196753068412,0,1.01798970587467e-17,0,0.323739682043616,0,2.41976153086409e-14,0,7.83372828623312e-15,0,1.89557543502688e-28,0,0,0,0,0,7.22076395672656e+18,0,539709149513,0
125,0.000125,1,0,13353409968580.9,0,2.04842284357904e-06,0,2.04842284357904e-06,0,2.04842284357904e-06,0,176.027806027544,0,1.31822363307738e-11,0,6.00966103922796e-05,0,4.5004692085153e-18,0,0.142849642902449,0,1.06976153086409e-14,0,1.52815052674712e-15,0,1.63475664688376e-29,0,0,0,0,0,3.18615112670153e+18,0,238602060013,0
126,0.000126,1,0,13348245449584.9,0,1.85913440304927e-06,0,1.85913440304927e-06,0,1.85913440304927e-06,0,144.942461215129,0,1.08585403049834e-11,0,4.49112882419421e-05,0,3.36458363846903e-18,0,0.106754132151096,0,7.99761530864088e-15,0,8.5377848155228e-16,0,6.82819185425068e-30,0,0,0,0,0,2.38106859437889e+18,0,178380642113,0
127,0.000127,1,0,13349333094135,0,1.85913440304927e-06,0,1.85913440304927e-06,0,1.85913440304927e-06,0,144.954271447313,0,1.08585403049834e-11,0,4.49149477129996e-05,0,3.36458363846903e-18,0,0.1067628307138,0,7.99761530864088e-15,0,8.53848049310523e-16,0,6.82874823041899e-30,0,0,0,0,0,2.38126260911212e+18,0,178380642113,0
128,0.000128,1,0,13350711779817,0,1.85913440304927e-06,0,1.85913440304927e-06,0,1.85913440304927e-06,0,144.969241961359,0,1.08585403049834e-11,0,4.49195864162879e-05,0,3.36458363846903e-18,0,0.106773856911516,0,7.99761530864088e-15,0,8.53936232598174e-16,0,6.82945348643028e-30,0,0,0,0,0,2.38150853994934e+18,0,178380642113,0
129,0.000129,1,0,13342493033803,0,1.27795499307783e-06,0,1.27795499307783e-06,0,1.27795499307783e-06,0,68.4570177536008,0,5.13075162041803e-12,0,1.45808431468409e-05,0,1.09281249837648e-18,0,0.0346586641600409,0,2.59761530864088e-15,0,9.00298765991652e-17,0,2.33862985689041e-31,0,0,0,0,0,7.73034777125027e+17,0,57937806313,0
130,0.00013,1,0,13343257260002.1,0,1.27795499307783e-06,0,1.27795499307783e-06,0,1.27795499307783e-06,0,68.4609388084102,0,5.13075162041803e-12,0,1.45816783027829e-05,0,1.09281249837648e-18,0,0.0346606493257149,0,2.59761530864088e-15,0,9.00350332959104e-17,0,2.33876380803448e-31,0,0,0,0,0,7.7307905471453e+17,0,57937806313,0
131,0.000131,1,0,13344633240469.3,0,1.27795499307783e-06,0,1.27795499307783e-06,0,1.27795499307783e-06,0,68.4679986224224,0,5.13075162041803e-12,0,1.45831819914351e-05,0,1.09281249837648e-18,0,0.0346642235936411,0,2.59761530864088e-15,0,9.00443178689927e-17,0,2.33900498552621e-31,0,0,0,0,0,7.73158776004334e+17,0,57937806313,0
132,0.000132,1,0,13345938892642.6,0,1.27795499307783e-06,0,1.27795499307783e-06,0,1.27795499307783e-06,0,68.474697599426,0,5.13075162041803e-12,0,1.45846088244485e-05,0,1.09281249837648e-18,0,0.0346676151757141,0,2.59761530864088e-15,0,9.00531278945059e-17,0,2.33923383609764e-31,0,0,0,0,0,7.7323442262706e+17,0,57937806313,0
133,0.000133,1,0,13347120311381.1,0,1.27795499307783e-06,0,1.27795499307783e-06,0,1.27795499307783e-06,0,68.4807591655328,0,5.13075162041803e-12,0,1.45858998936117e-05,0,1.09281249837648e-18,0,0.0346706840471151,0,2.59761530864088e-15,0,9.00610996418373e-17,0,2.33944091142668e-31,0,0,0,0,0,7.73302871437104e+17,0,57937806313,0
134,0.000134,1,0,13348384619094,0,1.27795499307783e-06,0,1.27795499307783e-06,0,1.27795499307783e-06,0,68.4872460143794,0,5.13075162041803e-12,0,1.45872815448822e-05,0,1.09281249837648e-18,0,0.0346739682321849,0,2.59761530864088e-15,0,9.00696306912512e-17,0,2.33966251527225e-31,0,0,0,0,0,7.73376122652494e+17,0,57937806313,0
135,0.000135,1,0,13349522812603.6,0,1.27795499307783e-06,0,1.27795499307783e-06,0,1.27795499307783e-06,0,68.4930858025734,0,5.13075162041803e-12,0,1.45885253769751e-05,0,1.09281249837648e-18,0,0.0346769248210698,0,2.59761530864088e-15,0,9.00773107717998e-17,0,2.33986201422029e-31,0,0,0,0,0,7.73442067087602e+17,0,57937806313,0
136,0.000136,1,0,13350699465406.5,0,1.27795499307783e-06,0,1.27795499307783e-06,0,1.27795499307783e-06,0,68.4991229158488,0,5.13075162041803e-12,0,1.45898112378644e-05,0,1.09281249837648e-18,0,0.0346799813124037,0,2.59761530864088e-15,0,9.00852503604795e-17,0,2.34006825419128e-31,0,0,0,0,0,7.73510239769797e+17,0,57937806313,0
137,0.000137,1,0,13351779541803.8,0,1.27795499307783e-06,0,1.27795499307783e-06,0,1.27795499307783e-06,0,68.5046645195742,0,5.13075162041803e-12,0,1.45909915588505e-05,0,1.09281249837648e-18,0,0.0346827869353877,0,2.59761530864088e-15,0,9.0092538289693e-17,0,2.34025756655621e-31,0,0,0,0,0,7.73572817026904e+17,0,57937806313,0
138,0.000138,1,0,13352871203319.1,0,1.27795499307783e-06,0,1.27795499307783e-06,0,1.27795499307783e-06,0,68.5102655636628,0,5.13075162041803e-12,0,1.45921845401984e-05,0,1.09281249837648e-18,0,0.0346856226520517,0,2.59761530864088e-15,0,9.00999043907104e-17,0,2.34044890952389e-31,0,0,0,0,0,7.73636065500337e+17,0,57937806313,0
139,0.000139,1,0,13353896475077.8,0,1.27795499307783e-06,0,1.27795499307783e-06,0,1.27795499307783e-06,0,68.5155259783998,0,5.13075162041803e-12,0,1.45933049699905e-05,0,1.09281249837648e-18,0,0.0346882859136675,0,2.59761530864088e-15,0,9.01068225198545e-17,0,2.34062861590561e-31,0,0,0,0,0,7.73695467496908e+17,0,57937806313,0
140,0.00014,1,0,13354897149547.7,0,1.27795499307783e-06,0,1.27795499307783e-06,0,1.27795499307783e-06,0,68.5206601905579,0,5.13075162041803e-12,0,1.45943985195581e-05,0,1.09281249837648e-18,0,0.0346908852809895,0,2.59761530864088e-15,0,9.0113574676203e-17,0,2.34080401095258e-31,0,0,0,0,0,7.73753444380529e+17,0,57937806313,0
141,0.000141,1,0,13355898668776,0,1.27795499307783e-06,0,1.27795499307783e-06,0,1.27795499307783e-06,0,68.5257987369614,0,5.13075162041803e-12,0,1.45954929922881e-05,0,1.09281249837648e-18,0,0.0346934868426689,0,2.59761530864088e-15,0,9.01203325326476e-17,0,2.34097955406612e-31,0,0,0,0,0,7.73811470207598e+17,0,57937806313,0
142,0.000142,1,0,13356876517861.4,0,1.27795499307783e-06,0,1.27795499307783e-06,0,1.27795499307783e-06,0,68.530815837741,0,5.13075162041803e-12,0,1.45965615979902e-05,0,1.09281249837648e-18,0,0.0346960269184227,0,2.59761530864088e-15,0,9.01269306723109e-17,0,2.3411509483521e-31,0,0,0,0,0,7.73868124638512e+17,0,57937806313,0
143,0.000143,1,0,13357813731783.5,0,1.27795499307783e-06,0,1.27795499307783e-06,0,1.27795499307783e-06,0,68.5356244495903,0,5.13075162041803e-12,0,1.45975857970779e-05,0,1.09281249837648e-18,0,0.0346984614396541,0,2.59761530864088e-15,0,9.01332546219309e-17,0,2.34131522023554e-31,0,0,0,0,0,7.73922424757202e+17,0,57937806313,0
144,0.000144,1,0,13358705985089.9,0,1.27795499307783e-06,0,1.27795499307783e-06,0,1.27795499307783e-06,0,68.5402023796882,0,5.13075162041803e-12,0,1.45985608626429e-05,0,1.09281249837648e-18,0,0.0347007791705022,0,2.59761530864088e-15,0,9.0139275195063e-17,0,2.34147161156489e-31,0,0,0,0,0,7.73974119956454e+17,0,57937806313,0
